Date,Contract,Units,$Volume,LowPrice,HighPrice,AvgPrice,LastPrice
01/26/15,RH_DS16,20,7.840,0.392,0.392,0.392,0.392
01/26/15,RH_RS16,0,0.000,0.000,0.000,,0.555
01/27/15,DH_DS16,0,0.000,0.000,0.000,,0.038
01/27/15,DH_RS16,0,0.000,0.000,0.000,,0.004
01/27/15,OTHER16,0,0.000,0.000,0.000,,0.050
01/27/15,RH_DS16,0,0.000,0.000,0.000,,0.392
01/27/15,RH_RS16,0,0.000,0.000,0.000,,0.555
01/28/15,DH_DS16,0,0.000,0.000,0.000,,0.038
01/28/15,DH_RS16,0,0.000,0.000,0.000,,0.004
01/28/15,OTHER16,0,0.000,0.000,0.000,,0.050
01/28/15,RH_DS16,0,0.000,0.000,0.000,,0.392
01/28/15,RH_RS16,0,0.000,0.000,0.000,,0.555
01/29/15,DH_DS16,0,0.000,0.000,0.000,,0.038
01/29/15,DH_RS16,0,0.000,0.000,0.000,,0.004
01/29/15,OTHER16,0,0.000,0.000,0.000,,0.050
01/29/15,RH_DS16,0,0.000,0.000,0.000,,0.392
01/29/15,RH_RS16,0,0.000,0.000,0.000,,0.555
01/30/15,DH_DS16,0,0.000,0.000,0.000,,0.038
01/30/15,DH_RS16,0,0.000,0.000,0.000,,0.004
01/30/15,OTHER16,0,0.000,0.000,0.000,,0.050
01/30/15,RH_DS16,0,0.000,0.000,0.000,,0.392
01/30/15,RH_RS16,0,0.000,0.000,0.000,,0.555
01/31/15,DH_DS16,0,0.000,0.000,0.000,,0.038
01/31/15,DH_RS16,0,0.000,0.000,0.000,,0.004
01/31/15,OTHER16,0,0.000,0.000,0.000,,0.050
01/31/15,RH_DS16,10,3.850,0.385,0.385,0.385,0.385
01/31/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/01/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/01/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/01/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/01/15,RH_DS16,0,0.000,0.000,0.000,,0.385
02/01/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/02/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/02/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/02/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/02/15,RH_DS16,0,0.000,0.000,0.000,,0.385
02/02/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/03/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/03/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/03/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/03/15,RH_DS16,0,0.000,0.000,0.000,,0.385
02/03/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/04/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/04/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/04/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/04/15,RH_DS16,0,0.000,0.000,0.000,,0.385
02/04/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/05/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/05/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/05/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/05/15,RH_DS16,0,0.000,0.000,0.000,,0.385
02/05/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/06/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/06/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/06/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/06/15,RH_DS16,0,0.000,0.000,0.000,,0.385
02/06/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/09/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/09/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/09/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/09/15,RH_DS16,10,3.880,0.388,0.388,0.388,0.388
02/09/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/10/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/10/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/10/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/10/15,RH_DS16,0,0.000,0.000,0.000,,0.388
02/10/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/11/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/11/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/11/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/11/15,RH_DS16,0,0.000,0.000,0.000,,0.388
02/11/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/12/15,DH_DS16,0,0.000,0.000,0.000,,0.038
02/12/15,DH_RS16,0,0.000,0.000,0.000,,0.004
02/12/15,OTHER16,0,0.000,0.000,0.000,,0.050
02/12/15,RH_DS16,0,0.000,0.000,0.000,,0.388
02/12/15,RH_RS16,0,0.000,0.000,0.000,,0.555
02/13/15,DH_DS16,0,0.000,0.000,0.000,,0.038
