Date,Contract,Units,$Volume,LowPrice,HighPrice,AvgPrice,LastPrice
10/29/15,DEM16_WTA,0,0.000,0.000,0.000,,0.550
10/29/15,REP16_WTA,20,7.980,0.399,0.399,0.399,0.399
10/30/15,DEM16_WTA,0,0.000,0.000,0.000,,0.550
10/30/15,REP16_WTA,180,73.678,0.404,0.412,0.409,0.412
10/31/15,DEM16_WTA,200,121.763,0.600,0.620,0.609,0.620
10/31/15,REP16_WTA,8,3.313,0.414,0.415,0.414,0.414
11/03/15,DEM16_WTA,0,0.000,0.000,0.000,,0.620
11/03/15,REP16_WTA,0,0.000,0.000,0.000,,0.410
11/04/15,DEM16_WTA,5,3.050,0.610,0.610,0.610,0.610
11/04/15,REP16_WTA,40,16.320,0.408,0.408,0.408,0.408
11/05/15,DEM16_WTA,178,108.470,0.609,0.610,0.609,0.610
11/05/15,REP16_WTA,3,1.173,0.391,0.391,0.391,0.391
11/06/15,DEM16_WTA,222,135.170,0.608,0.610,0.609,0.610
11/06/15,REP16_WTA,245,97.892,0.396,0.408,0.400,0.396
11/07/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
11/07/15,REP16_WTA,0,0.000,0.000,0.000,,0.396
11/08/15,DEM16_WTA,749,456.759,0.606,0.611,0.610,0.610
11/08/15,REP16_WTA,56,22.116,0.394,0.396,0.395,0.394
11/09/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
11/09/15,REP16_WTA,25,9.850,0.394,0.394,0.394,0.394
11/10/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
11/10/15,REP16_WTA,110,43.900,0.399,0.400,0.399,0.400
11/11/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
11/11/15,REP16_WTA,312,124.014,0.393,0.400,0.397,0.393
11/12/15,DEM16_WTA,42,25.580,0.608,0.611,0.609,0.611
11/12/15,REP16_WTA,1,0.393,0.393,0.393,0.393,0.393
11/13/15,DEM16_WTA,2,1.209,0.604,0.605,0.605,0.604
11/13/15,REP16_WTA,92,36.432,0.394,0.399,0.396,0.398
11/14/15,DEM16_WTA,0,0.000,0.000,0.000,,0.604
11/14/15,REP16_WTA,6,2.375,0.395,0.396,0.396,0.396
11/15/15,DEM16_WTA,9,5.489,0.609,0.610,0.610,0.610
11/15/15,REP16_WTA,1,0.396,0.396,0.396,0.396,0.396
11/16/15,DEM16_WTA,10,6.013,0.601,0.603,0.601,0.601
11/16/15,REP16_WTA,236,94.059,0.396,0.400,0.399,0.398
11/17/15,DEM16_WTA,236,143.837,0.604,0.610,0.609,0.604
11/17/15,REP16_WTA,305,121.063,0.395,0.399,0.397,0.396
11/18/15,DEM16_WTA,11,6.642,0.602,0.604,0.604,0.604
11/18/15,REP16_WTA,128,51.128,0.397,0.400,0.399,0.397
11/19/15,DEM16_WTA,66,39.839,0.601,0.604,0.604,0.601
11/19/15,REP16_WTA,172,68.524,0.398,0.400,0.398,0.398
11/20/15,DEM16_WTA,0,0.000,0.000,0.000,,0.601
11/20/15,REP16_WTA,1,0.397,0.397,0.397,0.397,0.397
11/21/15,DEM16_WTA,1,0.603,0.603,0.603,0.603,0.603
11/21/15,REP16_WTA,2,0.794,0.397,0.397,0.397,0.397
11/22/15,DEM16_WTA,42,25.368,0.604,0.604,0.604,0.604
11/22/15,REP16_WTA,239,95.161,0.398,0.399,0.398,0.399
11/23/15,DEM16_WTA,703,477.046,0.603,0.714,0.679,0.714
11/23/15,REP16_WTA,360,136.483,0.330,0.400,0.379,0.330
11/24/15,DEM16_WTA,1,0.602,0.602,0.602,0.602,0.602
11/24/15,REP16_WTA,2,0.792,0.394,0.398,0.396,0.394
11/25/15,DEM16_WTA,0,0.000,0.000,0.000,,0.602
11/25/15,REP16_WTA,22,8.752,0.394,0.398,0.398,0.394
11/26/15,DEM16_WTA,0,0.000,0.000,0.000,,0.602
11/26/15,REP16_WTA,0,0.000,0.000,0.000,,0.394
11/27/15,DEM16_WTA,0,0.000,0.000,0.000,,0.602
11/27/15,REP16_WTA,16,6.320,0.395,0.395,0.395,0.395
11/28/15,DEM16_WTA,7,4.228,0.604,0.604,0.604,0.604
11/28/15,REP16_WTA,0,0.000,0.000,0.000,,0.395
11/29/15,DEM16_WTA,1,0.607,0.607,0.607,0.607,0.607
11/29/15,REP16_WTA,0,0.000,0.000,0.000,,0.395
11/30/15,DEM16_WTA,155,94.508,0.605,0.610,0.610,0.610
11/30/15,REP16_WTA,21,8.263,0.393,0.394,0.393,0.393
12/01/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
12/01/15,REP16_WTA,0,0.000,0.000,0.000,,0.393
12/02/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
12/02/15,REP16_WTA,4,1.580,0.395,0.395,0.395,0.395
12/03/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
12/03/15,REP16_WTA,2,0.792,0.396,0.396,0.396,0.396
12/04/15,DEM16_WTA,0,0.000,0.000,0.000,,0.610
12/04/15,REP16_WTA,0,0.000,0.000,0.000,,0.396
12/05/15,DEM16_WTA,205,127.813,0.610,0.640,0.623,0.640
12/05/15,REP16_WTA,106,40.084,0.365,0.395,0.378,0.365
12/06/15,DEM16_WTA,32,20.480,0.640,0.640,0.640,0.640
12/06/15,REP16_WTA,0,0.000,0.000,0.000,,0.365
12/07/15,DEM16_WTA,20,12.490,0.609,0.640,0.625,0.640
12/07/15,REP16_WTA,64,25.117,0.356,0.396,0.392,0.396
12/08/15,DEM16_WTA,2,1.239,0.619,0.620,0.620,0.620
12/08/15,REP16_WTA,26,10.344,0.395,0.398,0.398,0.395
12/09/15,DEM16_WTA,10,6.090,0.609,0.609,0.609,0.609
12/09/15,REP16_WTA,45,17.756,0.394,0.396,0.395,0.394
12/10/15,DEM16_WTA,73,44.742,0.607,0.620,0.613,0.620
12/10/15,REP16_WTA,188,74.281,0.393,0.397,0.395,0.393
12/11/15,DEM16_WTA,121,75.523,0.619,0.625,0.624,0.625
12/11/15,REP16_WTA,100,38.150,0.381,0.382,0.382,0.381
12/12/15,DEM16_WTA,705,441.260,0.625,0.640,0.626,0.640
12/12/15,REP16_WTA,3,1.101,0.365,0.370,0.367,0.365
12/13/15,DEM16_WTA,98,61.277,0.625,0.627,0.625,0.625
12/13/15,REP16_WTA,204,77.343,0.377,0.384,0.379,0.384
12/14/15,DEM16_WTA,118,71.564,0.601,0.627,0.606,0.601
12/14/15,REP16_WTA,385,152.514,0.390,0.399,0.396,0.399
12/15/15,DEM16_WTA,0,0.000,0.000,0.000,,0.601
12/15/15,REP16_WTA,0,0.000,0.000,0.000,,0.399
