Date,Contract,Units,$Volume,LowPrice,HighPrice,AvgPrice,LastPrice
02/09/16,CRUZ_NOM,166,23.402,0.119,0.150,0.141,0.124
02/09/16,RROF_NOM,577,179.176,0.245,0.350,0.311,0.330
02/09/16,RUBI_NOM,52,16.850,0.250,0.390,0.324,0.250
02/09/16,TRUM_NOM,745,205.689,0.200,0.315,0.276,0.296
02/10/16,CARS_NOM,350,0.309,0.000,0.001,0.001,0.000
02/10/16,CRUZ_NOM,271,51.234,0.140,0.204,0.189,0.200
02/10/16,RROF_NOM,430,132.793,0.281,0.328,0.309,0.302
02/10/16,RUBI_NOM,200,44.684,0.200,0.249,0.223,0.220
02/10/16,TRUM_NOM,504,155.774,0.291,0.319,0.309,0.319
02/11/16,CARS_NOM,15,0.015,0.001,0.001,0.001,0.001
02/11/16,CRUZ_NOM,85,16.095,0.180,0.198,0.189,0.198
02/11/16,RROF_NOM,613,169.088,0.260,0.301,0.276,0.290
02/11/16,RUBI_NOM,16,3.490,0.205,0.219,0.218,0.219
02/11/16,TRUM_NOM,427,130.385,0.298,0.320,0.305,0.320
02/12/16,CARS_NOM,391,0.391,0.001,0.001,0.001,0.001
02/12/16,CRUZ_NOM,494,101.044,0.198,0.224,0.205,0.224
02/12/16,RROF_NOM,25,6.250,0.250,0.250,0.250,0.250
02/12/16,RUBI_NOM,230,56.607,0.204,0.290,0.246,0.290
02/12/16,TRUM_NOM,293,93.267,0.311,0.320,0.318,0.320
02/13/16,CARS_NOM,754,0.776,0.000,0.002,0.001,0.001
02/13/16,CRUZ_NOM,84,15.641,0.179,0.193,0.186,0.179
02/13/16,RROF_NOM,314,80.430,0.230,0.270,0.256,0.230
02/13/16,RUBI_NOM,92,21.759,0.229,0.252,0.237,0.252
02/13/16,TRUM_NOM,199,66.990,0.317,0.356,0.337,0.320
02/14/16,CARS_NOM,338,0.338,0.001,0.001,0.001,0.001
02/14/16,CRUZ_NOM,146,22.101,0.138,0.181,0.151,0.167
02/14/16,RROF_NOM,248,65.979,0.242,0.276,0.266,0.265
02/14/16,RUBI_NOM,55,12.711,0.229,0.252,0.231,0.229
02/14/16,TRUM_NOM,142,45.051,0.291,0.337,0.317,0.291
02/15/16,CARS_NOM,207,0.218,0.001,0.002,0.001,0.002
02/15/16,CRUZ_NOM,122,19.154,0.141,0.175,0.157,0.153
02/15/16,RROF_NOM,141,36.259,0.211,0.269,0.257,0.250
02/15/16,RUBI_NOM,116,29.208,0.251,0.261,0.252,0.255
02/15/16,TRUM_NOM,113,36.186,0.301,0.333,0.320,0.333
02/16/16,CARS_NOM,104,0.127,0.001,0.002,0.001,0.001
02/16/16,CRUZ_NOM,188,27.117,0.142,0.152,0.144,0.142
02/16/16,RROF_NOM,91,21.948,0.211,0.247,0.241,0.239
02/16/16,RUBI_NOM,324,86.038,0.264,0.266,0.266,0.266
02/16/16,TRUM_NOM,138,46.428,0.333,0.344,0.336,0.344
02/17/16,CARS_NOM,430,0.434,0.000,0.002,0.001,0.001
02/17/16,CRUZ_NOM,639,85.239,0.105,0.143,0.133,0.136
02/17/16,RROF_NOM,157,28.201,0.115,0.232,0.180,0.175
02/17/16,RUBI_NOM,27,7.764,0.246,0.320,0.288,0.320
02/17/16,TRUM_NOM,223,84.419,0.370,0.399,0.379,0.377
02/18/16,CARS_NOM,243,0.288,0.001,0.002,0.001,0.002
02/18/16,CRUZ_NOM,272,34.518,0.110,0.129,0.127,0.129
02/18/16,RROF_NOM,161,20.734,0.115,0.148,0.129,0.125
02/18/16,RUBI_NOM,74,24.564,0.330,0.397,0.332,0.397
02/18/16,TRUM_NOM,270,101.193,0.370,0.390,0.375,0.390
02/19/16,CARS_NOM,26,0.027,0.001,0.002,0.001,0.001
02/19/16,CRUZ_NOM,206,22.904,0.107,0.124,0.111,0.115
02/19/16,RROF_NOM,110,14.400,0.117,0.150,0.131,0.150
